disease,category,severity,text_chunk,chunk_length
Secondary Hematologic Syndrome 86,GI,Moderate,"Disease: Secondary Hematologic Syndrome 86
Description: Secondary Hematologic Syndrome 86 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",352
Progressive Hematologic Syndrome 87,Renal,High,"Disease: Progressive Hematologic Syndrome 87
Description: Progressive Hematologic Syndrome 87 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",367
Congenital Hematologic Syndrome 88,Autoimmune,Critical,"Disease: Congenital Hematologic Syndrome 88
Description: Congenital Hematologic Syndrome 88 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",368
Inflammatory Hematologic Syndrome 89,Infectious,Low,"Disease: Inflammatory Hematologic Syndrome 89
Description: Inflammatory Hematologic Syndrome 89 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",354
Metabolic Hematologic Syndrome 90,Cardiovascular,Moderate,"Disease: Metabolic Hematologic Syndrome 90
Description: Metabolic Hematologic Syndrome 90 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Clinical Management: ",375
Acute Musculoskeletal Syndrome 91,Neurology,High,"Disease: Acute Musculoskeletal Syndrome 91
Description: Acute Musculoskeletal Syndrome 91 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Clinical Management: ",363
Chronic Musculoskeletal Syndrome 92,Endocrine,Critical,"Disease: Chronic Musculoskeletal Syndrome 92
Description: Chronic Musculoskeletal Syndrome 92 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Clinical Management: ",358
Autoimmune Musculoskeletal Syndrome 93,Respiratory,Low,"Disease: Autoimmune Musculoskeletal Syndrome 93
Description: Autoimmune Musculoskeletal Syndrome 93 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Clinical Management: ",371
Idiopathic Musculoskeletal Syndrome 94,GI,Moderate,"Disease: Idiopathic Musculoskeletal Syndrome 94
Description: Idiopathic Musculoskeletal Syndrome 94 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Clinical Management: ",364
Primary Musculoskeletal Syndrome 95,Renal,High,"Disease: Primary Musculoskeletal Syndrome 95
Description: Primary Musculoskeletal Syndrome 95 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Clinical Management: ",374
Secondary Musculoskeletal Syndrome 96,Autoimmune,Critical,"Disease: Secondary Musculoskeletal Syndrome 96
Description: Secondary Musculoskeletal Syndrome 96 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Clinical Management: ",365
Progressive Musculoskeletal Syndrome 97,Infectious,Low,"Disease: Progressive Musculoskeletal Syndrome 97
Description: Progressive Musculoskeletal Syndrome 97 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Clinical Management: ",360
Congenital Musculoskeletal Syndrome 98,Cardiovascular,Moderate,"Disease: Congenital Musculoskeletal Syndrome 98
Description: Congenital Musculoskeletal Syndrome 98 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Clinical Management: ",385
Inflammatory Musculoskeletal Syndrome 99,Neurology,High,"Disease: Inflammatory Musculoskeletal Syndrome 99
Description: Inflammatory Musculoskeletal Syndrome 99 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Clinical Management: ",379
Metabolic Musculoskeletal Syndrome 100,Endocrine,Critical,"Disease: Metabolic Musculoskeletal Syndrome 100
Description: Metabolic Musculoskeletal Syndrome 100 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Clinical Management: ",371
Acute Respiratory Disorder 101,Respiratory,Low,"Disease: Acute Respiratory Disorder 101
Description: Acute Respiratory Disorder 101 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Clinical Management: ",346
Chronic Respiratory Disorder 102,GI,Moderate,"Disease: Chronic Respiratory Disorder 102
Description: Chronic Respiratory Disorder 102 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Clinical Management: ",352
Autoimmune Respiratory Disorder 103,Renal,High,"Disease: Autoimmune Respiratory Disorder 103
Description: Autoimmune Respiratory Disorder 103 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Clinical Management: ",374
Idiopathic Respiratory Disorder 104,Autoimmune,Critical,"Disease: Idiopathic Respiratory Disorder 104
Description: Idiopathic Respiratory Disorder 104 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Clinical Management: ",363
Primary Respiratory Disorder 105,Infectious,Low,"Disease: Primary Respiratory Disorder 105
Description: Primary Respiratory Disorder 105 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Clinical Management: ",353
Secondary Respiratory Disorder 106,Cardiovascular,Moderate,"Disease: Secondary Respiratory Disorder 106
Description: Secondary Respiratory Disorder 106 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Clinical Management: ",368
Progressive Respiratory Disorder 107,Neurology,High,"Disease: Progressive Respiratory Disorder 107
Description: Progressive Respiratory Disorder 107 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Clinical Management: ",371
Congenital Respiratory Disorder 108,Endocrine,Critical,"Disease: Congenital Respiratory Disorder 108
Description: Congenital Respiratory Disorder 108 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Clinical Management: ",365
Inflammatory Respiratory Disorder 109,Respiratory,Low,"Disease: Inflammatory Respiratory Disorder 109
Description: Inflammatory Respiratory Disorder 109 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Clinical Management: ",362
