Drug,Disease,Dosage,Side_Effects,Contraindications,Drug_Category,General_Precaution,Administration_Route,Population_Group,Risk_Level,Disclaimer
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Avoid overuse,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Avoid overuse,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Avoid overuse,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Avoid overuse,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Avoid overuse,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Seek clinician if persists,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Check allergies,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Oral,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Oral,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Oral,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Oral,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Supportive,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Supportive,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Supportive,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult/Pediatric,Age-adjust dosing,Supportive,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Adult,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,Pediatric,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Inhalation,Low,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Inhalation,Low,Non-prescriptive use
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Inhalation,Moderate,Informational only
Paracetamol,Fever,250mg,Nausea,Liver issues,Analgesic,General,Age-adjust dosing,Inhalation,Moderate,Non-prescriptive use
